make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,comfort_&_convenience,entertainment_&_media,safety_&_security,empty_weight,general_inspection,full_service_history,non_smoker_vehicle,emission_class,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
420,16990.0,0,0,99898.0,0,1,1,1997.0,6.0,0.0,2,Standard,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,6.0,110.0,5.2,0,0,0,1,0,0
432,69950.0,2,0,10.0,1,3,1,0.0,1.0,0.0,2,Standard,Plus,Safety Premium Package,2218.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
435,250000.0,0,1,2813.0,1,0,1,3496.0,6.0,289.0,2,Premium,Standard,Safety Premium Package,2101.0,New,0,Yes,Euro 6,1,1.0,0,3.0,336.0,8.5,0,0,0,1,0,0
435,39990.0,0,1,58000.0,1,1,1,1996.0,6.0,199.0,2,Standard,Standard,Safety Premium Plus Package,2101.0,New,1,Yes,Euro 6,1,1.0,1,3.0,156.0,7.6,0,0,0,1,0,0
432,62250.0,2,0,14500.0,1,3,1,0.0,1.0,0.0,2,Premium,Plus,Safety Premium Package,2086.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
420,13980.0,0,0,120136.0,0,1,1,1997.0,6.0,125.0,1,Premium,Standard,Safety Premium Package,1682.0,New,0,No,Euro 6,0,1.0,1,7.0,110.0,4.7,0,0,0,1,0,0
420,29680.0,0,0,24940.0,0,1,1,1997.0,6.0,0.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,1,2.0,110.0,0.0,0,0,0,1,0,0
432,69990.0,0,0,8800.0,1,3,1,0.0,1.0,0.0,2,Standard,Plus,Safety Premium Package,2218.0,New,1,Yes,Euro 6,1,1.0,1,1.0,258.0,2.359,0,0,0,1,0,0
436,53990.0,0,0,100.0,1,0,1,2000.0,8.0,225.0,2,Standard,Standard,Safety Premium Package,1320.0,New,1,No,Euro 6,1,1.0,0,0.0,184.0,9.4,0,0,0,1,0,0
420,17940.0,0,0,99031.0,1,1,1,1498.0,6.0,125.0,2,Premium,Standard,Safety Premium Package,1591.0,New,0,Yes,Euro 6,0,1.0,0,4.0,88.0,4.7,0,0,0,1,0,0
435,29990.0,0,1,128600.0,1,1,1,3198.0,6.0,231.0,2,Standard,Standard,Safety Premium Package,2101.0,New,0,Yes,Euro 6,1,1.0,0,5.0,147.0,8.5,0,0,0,1,0,0
435,38990.0,0,1,64000.0,1,1,1,1996.0,6.0,199.0,2,Premium,Standard,Safety Premium Package,2101.0,New,1,Yes,Euro 6,1,1.0,1,3.0,156.0,7.6,0,0,0,1,0,0
435,35490.0,0,1,89900.0,1,1,1,3198.0,6.0,231.0,2,Standard,Standard,Safety Premium Package,2326.0,New,0,Yes,Euro 6,1,1.0,0,3.0,147.0,8.8,0,0,0,1,0,0
426,22500.0,1,0,2520.0,0,0,1,998.0,6.0,99.0,1,Standard,Plus,Safety Premium Package,1280.0,New,0,No,Euro 6,1,1.0,1,1.0,114.0,5.6,0,0,0,1,0,0
420,13990.0,0,0,136372.0,1,1,1,1997.0,6.0,164.0,2,Standard,Plus,Safety Premium Package,1707.0,New,1,No,Euro 5,0,1.0,0,8.0,120.0,6.2,0,0,0,1,0,0
435,29940.0,0,0,98000.0,1,1,1,3198.0,6.0,231.0,2,Premium,Standard,Safety Premium Package,2101.0,New,0,Yes,Euro 6,1,1.0,0,5.0,147.0,8.8,0,0,0,1,0,0
420,18800.0,0,0,94800.0,0,1,1,1997.0,6.0,125.0,2,Premium,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,1,7.0,110.0,4.7,0,0,0,1,0,0
435,27485.0,0,1,124500.0,1,1,1,3198.0,6.0,227.0,2,Premium,Standard,Safety Premium Package,2101.0,New,0,No,Euro 6,1,1.0,1,6.0,147.0,8.5,0,0,0,1,0,0
435,42980.0,0,0,4372.0,1,0,1,2294.0,6.0,289.0,2,Standard,Standard,Safety Premium Package,2094.0,New,1,Yes,Euro 6,1,1.0,0,1.0,201.0,8.5,0,0,0,1,0,0
435,43490.0,0,0,10126.0,1,0,1,2294.0,6.0,289.0,2,Standard,Standard,Safety Premium Package,2094.0,New,1,Yes,Euro 6,1,1.0,1,2.0,201.0,8.5,0,0,0,1,0,0
432,65750.0,2,0,4900.0,1,3,1,0.0,1.0,0.0,2,Standard,Plus,Safety Premium Package,2257.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
433,54500.0,0,0,4200.0,1,0,1,3300.0,6.0,200.0,2,Standard,Standard,Safety Premium Package,2466.0,New,1,No,Euro 6,1,1.0,0,0.0,333.5,10.5,0,0,0,1,0,0
435,36690.0,0,1,66900.0,1,1,1,3198.0,6.0,248.0,2,Premium,Plus,Safety Premium Package,2101.0,New,1,Yes,Euro 6,1,1.0,0,3.0,147.0,9.5,0,0,0,1,0,0
420,35990.0,2,0,55000.0,1,0,1,2488.0,1.0,26.0,1,Premium,Plus,Safety Premium Package,1844.0,New,1,Yes,Euro 6,1,1.0,1,2.0,165.0,1.2,0,0,0,1,0,0
434,27850.0,0,0,89400.0,1,1,1,1997.0,8.0,152.0,2,Premium,Plus,Safety Premium Package,1949.0,New,0,No,Euro 6,1,2.0,1,4.0,154.0,5.9,0,0,0,1,0,0
434,27990.0,0,0,58181.0,0,1,1,1997.0,8.0,152.0,2,Premium,Plus,Safety Premium Package,1912.0,New,1,No,Euro 6,1,1.0,1,5.0,132.0,5.9,0,0,0,1,0,0
434,25470.0,0,1,149050.0,1,1,1,1997.0,6.0,156.0,2,Standard,Plus,Safety Premium Package,1949.0,New,1,Yes,Euro 6,1,1.0,1,5.0,154.0,5.9,0,0,0,1,0,0
432,69990.0,0,0,11500.0,1,3,1,0.0,1.0,0.0,2,Standard,Plus,Safety Premium Package,2218.0,New,1,Yes,Euro 6,1,1.0,1,1.0,258.0,2.359,0,0,0,1,0,0
420,18990.0,0,0,117500.0,0,1,1,1997.0,6.0,135.0,2,Premium,Plus,Safety Premium Package,1702.0,New,1,Yes,Euro 6,1,1.0,1,5.0,110.0,5.2,0,0,0,1,0,0
435,82990.0,0,0,14678.0,1,1,1,1996.0,6.0,207.0,2,Standard,Standard,Safety Premium Package,2101.0,New,1,No,Euro 6,1,1.0,0,1.0,156.0,7.8,0,0,0,1,0,0
437,87870.0,0,1,25610.0,1,0,1,3496.0,6.0,282.0,2,Premium,Plus,Safety Premium Package,2530.0,New,1,Yes,Euro 6,1,1.0,0,3.0,336.0,12.5,0,0,0,1,0,0
432,79990.0,2,0,50.0,1,3,1,0.0,1.0,0.0,0,Standard,Plus,Safety Premium Package,2160.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
426,22647.0,0,0,24317.0,0,0,1,999.0,6.0,97.0,1,Premium,Plus,Safety Premium Package,1280.0,New,1,Yes,Euro 6,1,1.0,1,1.0,92.0,4.3,0,0,0,1,0,0
420,26450.0,0,0,9653.0,0,1,1,1995.0,6.0,111.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,2.0,110.0,4.3,0,0,0,1,0,0
420,22980.0,0,0,57000.0,1,0,1,1998.0,6.0,199.0,2,Standard,Standard,Safety Premium Package,1777.0,New,1,Yes,Euro 6,0,2.0,0,4.0,110.0,8.7,0,0,0,1,0,0
432,57250.0,2,0,9500.0,1,3,1,0.0,1.0,0.0,2,Premium,Plus,Safety Premium Package,2218.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
433,68950.0,0,0,23451.0,1,0,1,2956.0,6.0,66.0,2,Premium,Plus,Safety Premium Package,2466.0,New,1,Yes,Euro 6,1,1.0,1,1.0,336.0,2.9,0,0,0,1,0,0
420,14980.0,0,1,135000.0,1,1,1,1997.0,6.0,134.0,2,Standard,Standard,Safety Premium Package,1680.0,New,1,No,Euro 6,0,2.0,1,7.0,132.0,5.2,0,0,0,1,0,0
436,54500.0,0,0,100.0,1,0,1,2000.0,8.0,225.0,2,Standard,Standard,Safety Premium Package,1320.0,New,1,No,Euro 6,1,1.0,0,0.0,184.0,9.4,0,0,0,1,0,0
423,21900.0,1,0,1.0,0,0,1,999.0,6.0,119.0,1,Premium,Standard,Safety Premium Package,1280.0,New,0,No,Euro 6,1,1.0,1,0.0,92.0,5.5,0,0,0,1,0,0
426,20900.0,1,0,26.0,0,0,1,999.0,6.0,99.0,1,Standard,Standard,Safety Premium Package,1280.0,New,0,No,Euro 6,1,1.0,1,1.0,114.0,0.0,0,0,0,1,0,0
423,16990.0,0,0,44044.0,0,1,1,1500.0,6.0,113.0,1,Premium,Standard,Safety Premium Package,1280.0,Not_passed,0,No,Euro 6,1,1.0,1,2.0,92.0,4.7,0,0,0,1,0,0
423,16990.0,0,0,44044.0,0,1,1,1500.0,6.0,113.0,1,Premium,Standard,Safety Premium Package,1280.0,Not_passed,0,No,Euro 6,1,1.0,1,2.0,92.0,4.7,0,0,0,1,0,0
426,21800.0,0,0,49000.0,0,0,1,998.0,7.0,118.0,1,Premium,Plus,Safety Premium Package,1404.0,Not_passed,1,Yes,Euro 6,0,1.0,1,2.0,92.0,5.2,0,0,0,1,0,0
435,59990.0,0,1,54900.0,0,1,1,2198.0,6.0,185.0,2,Premium,Standard,Safety Premium Package,1976.0,New,0,Yes,Euro 6,0,2.0,0,4.0,118.0,7.1,0,0,0,1,0,0
432,64500.0,2,0,5000.0,1,3,1,0.0,1.0,0.0,2,Premium,Plus,Safety Premium Package,2086.0,New,1,Yes,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
434,39990.0,0,0,46000.0,1,1,1,1997.0,8.0,169.0,2,Premium,Plus,Safety Premium Package,2116.0,New,1,Yes,Euro 6,1,1.0,1,2.0,175.0,6.5,0,0,0,1,0,0
435,30900.0,0,1,88858.0,1,1,1,3198.0,6.0,231.0,2,Premium,Plus,Safety Premium Package,2101.0,New,0,No,Euro 6,1,1.0,0,5.0,147.0,8.8,0,0,0,1,0,0
434,33900.0,0,0,13500.0,1,0,1,1995.0,8.0,153.0,2,Premium,Plus,Safety Premium Package,2116.0,New,1,Yes,Euro 6,1,1.0,1,2.0,176.0,7.2,0,0,0,1,0,0
432,67950.0,2,0,6000.0,1,3,1,0.0,1.0,0.0,0,Standard,Plus,Safety Premium Package,2160.0,New,1,No,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
420,31550.0,0,0,22900.0,0,1,1,1997.0,6.0,111.0,1,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,1,2.0,110.0,4.3,0,0,0,1,0,0
434,40650.0,0,0,27214.0,1,1,1,1995.0,8.0,169.0,2,Premium,Plus,Safety Premium Package,2116.0,New,1,Yes,Euro 6,1,1.0,1,2.0,175.0,6.6,0,0,0,1,0,0
420,22490.0,0,1,47000.0,0,0,1,1498.0,6.0,143.0,1,Premium,Plus,Safety Premium Package,1579.0,Not_passed,1,Yes,Euro 6,1,1.0,1,3.0,110.0,6.2,0,0,0,1,0,0
420,27890.0,0,1,35000.0,1,0,1,1999.0,6.0,216.0,2,Premium,Plus,Safety Premium Package,1680.0,Not_passed,0,No,Euro 6,1,1.0,0,3.0,169.0,9.5,0,0,0,1,0,0
420,19990.0,0,1,26893.0,0,1,1,1997.0,6.0,0.0,1,Premium,Standard,Safety Premium Package,1680.0,New,0,No,Euro 6,0,1.0,0,4.0,110.0,4.7,0,0,0,1,0,0
435,38950.0,0,1,69900.0,1,1,1,3200.0,6.0,227.0,2,Premium,Standard,Safety Premium Package,2101.0,Not_passed,1,Yes,Euro 6,1,1.0,1,2.0,180.0,8.5,0,0,0,1,0,0
434,35880.0,0,0,33596.0,1,1,1,1995.0,8.0,175.0,2,Premium,Standard,Safety Premium Package,2116.0,New,1,Yes,Euro 6,1,1.0,1,3.0,175.0,6.6,0,0,0,1,0,0
420,15890.0,0,0,124827.0,1,1,1,1997.0,6.0,125.0,2,Standard,Standard,Safety Standard Package,1680.0,New,0,No,Euro 6,0,1.0,1,5.0,110.0,4.9,0,0,0,1,0,0
420,22990.0,0,1,106564.0,1,1,1,1997.0,6.0,160.0,2,Premium,Plus,Safety Premium Package,1716.0,Not_passed,1,Yes,Euro 6,1,1.0,1,3.0,132.0,6.0,0,0,0,1,0,0
426,28500.0,0,0,23900.0,0,0,1,998.0,6.0,99.0,1,Standard,Plus,Safety Premium Package,1280.0,Not_passed,0,No,Euro 6,0,1.0,1,2.0,147.0,4.5,0,0,0,1,0,0
435,37990.0,0,0,59000.0,1,1,1,2198.0,6.0,207.0,2,Standard,Standard,Safety Premium Package,2101.0,Not_passed,1,Yes,Euro 6,1,1.0,1,2.0,118.0,8.5,0,0,0,1,0,0
434,34970.0,0,1,74039.0,1,1,1,1997.0,8.0,175.0,2,Premium,Plus,Safety Premium Package,2116.0,Not_passed,1,Yes,Euro 6,1,1.0,1,3.0,175.0,6.7,0,0,0,1,0,0
426,30970.0,1,0,10500.0,0,0,1,1496.0,6.0,99.0,1,Premium,Plus,Safety Premium Package,1280.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,4.4,0,0,0,1,0,0
420,19900.0,0,1,50228.0,0,0,1,1498.0,6.0,166.0,2,Premium,Standard,Safety Premium Package,1680.0,New,0,No,Euro 6,0,1.0,0,3.0,110.0,7.0,0,0,0,1,0,0
420,27450.0,0,0,29320.0,0,1,1,1997.0,6.0,111.0,1,Standard,Plus,Safety Premium Package,1680.0,Outdated,1,Yes,Euro 6,1,1.0,1,2.0,110.0,4.3,0,0,0,1,0,0
435,29980.0,0,0,109800.0,0,1,1,2198.0,6.0,225.0,2,Premium,Standard,Safety Premium Package,2156.0,New,0,Yes,Euro 6,0,1.0,0,3.0,118.0,8.5,0,0,0,1,0,0
434,24900.0,0,0,42230.0,0,1,1,1997.0,8.0,0.0,2,Standard,Standard,Safety Premium Package,2116.0,New,0,Yes,Euro 6,0,1.0,1,6.0,132.0,5.8,0,0,0,1,0,0
420,19888.0,0,0,68276.0,0,0,1,1498.0,6.0,145.0,2,Standard,Plus,Safety Premium Package,1579.0,New,0,No,Euro 6,1,1.0,0,4.0,110.0,6.3,0,0,0,1,0,0
420,18980.0,0,0,50008.0,1,0,1,1498.0,6.0,175.0,2,Premium,Standard,Safety Premium Package,1686.0,New,0,No,Euro 6,1,2.0,1,6.0,134.0,7.4,0,0,0,1,0,0
432,85990.0,2,0,6000.0,1,3,1,0.0,1.0,0.0,2,Premium,Plus,Safety Premium Package,2257.0,New,1,No,Euro 6,1,1.0,1,0.0,258.0,2.359,0,0,0,1,0,0
420,23900.0,0,0,34100.0,1,0,1,1498.0,6.0,171.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,No,Euro 6,1,1.0,0,4.0,129.0,7.4,0,0,0,1,0,0
433,63340.0,0,0,24640.0,1,0,1,2956.0,6.0,66.0,2,Standard,Plus,Safety Premium Package,2466.0,New,1,Yes,Euro 6,1,2.0,1,2.0,336.0,2.9,0,0,0,1,0,0
420,22950.0,0,0,40745.0,0,0,1,1498.0,6.0,125.0,1,Standard,Standard,Safety Premium Plus Package,1579.0,New,0,No,Euro 6,1,1.0,0,3.0,88.0,6.2,0,0,0,1,0,0
420,27900.0,0,0,12881.0,0,1,1,1995.0,6.0,107.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.1,0,0,0,1,0,0
420,17330.0,0,0,37764.0,0,0,1,1498.0,6.0,149.0,2,Standard,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,0,4.0,110.0,6.3,0,0,0,1,0,0
420,22900.0,0,0,29987.0,0,1,1,1997.0,6.0,194.0,2,Standard,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,0,3.0,110.0,5.5,0,0,0,1,0,0
437,84950.0,0,0,200.0,1,0,1,3496.0,6.0,282.0,2,Premium,Standard,Safety Premium Package,2530.0,New,1,No,Euro 6,1,1.0,0,0.0,298.0,12.5,0,0,0,1,0,0
420,19900.0,0,1,47424.0,0,0,1,1498.0,6.0,145.0,1,Premium,Standard,Safety Premium Package,1579.0,New,1,Yes,Euro 6,1,1.0,0,4.0,110.0,6.3,0,0,0,1,0,0
425,95750.0,0,0,1500.0,1,0,1,2699.0,8.0,307.0,2,Standard,Standard,Safety Premium Package,2200.0,New,1,Yes,Euro 6,1,1.0,0,0.0,243.0,13.8,0,0,0,1,0,0
425,47950.0,0,0,250.0,1,0,1,1998.0,8.0,238.0,2,Premium,Plus,Safety Premium Package,2146.0,New,1,Yes,Euro 6,1,1.0,0,1.0,186.0,10.0,0,0,0,1,0,0
420,18995.0,0,0,84442.0,0,1,1,1997.0,6.0,164.0,2,Premium,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,0,4.0,110.0,6.2,0,0,0,1,0,0
423,16980.0,0,0,33502.0,0,0,1,998.0,6.0,119.0,1,Premium,Standard,Safety Premium Package,1280.0,New,0,No,Euro 6,1,1.0,1,3.0,92.0,5.3,0,0,0,1,0,0
426,22790.0,2,0,7500.0,0,0,1,999.0,6.0,121.0,1,Premium,Plus,Safety Premium Package,1280.0,New,1,Yes,Euro 6,0,1.0,1,0.0,92.0,5.4,0,0,0,1,0,0
423,18990.0,0,1,29350.0,0,0,1,998.0,6.0,119.0,1,Premium,Plus,Safety Premium Package,1280.0,New,1,Yes,Euro 6,1,1.0,0,4.0,103.0,5.2,0,0,0,1,0,0
435,25890.0,0,0,55070.0,0,1,1,2198.0,6.0,185.0,2,Standard,Standard,Safety Premium Package,1976.0,New,0,Yes,Euro 5,0,2.0,0,6.0,118.0,7.1,0,0,0,1,0,0
420,18890.0,0,0,84260.0,0,0,1,1498.0,6.0,158.0,2,Premium,Plus,Safety Premium Package,1579.0,New,1,Yes,Euro 6,1,1.0,0,3.0,110.0,7.0,0,0,0,1,0,0
434,30990.0,0,1,53430.0,1,1,1,1997.0,6.0,156.0,2,Standard,Plus,Safety Premium Package,1949.0,New,1,No,Euro 6,0,1.0,1,4.0,154.0,5.9,0,0,0,1,0,0
432,68990.0,0,0,6600.0,1,3,1,0.0,1.0,0.0,2,Standard,Plus,Safety Premium Package,2218.0,New,1,Yes,Euro 6,1,1.0,1,2.0,258.0,2.359,0,0,0,1,0,0
420,39400.0,1,0,1000.0,1,3,1,2500.0,6.0,0.0,2,Premium,Plus,Safety Premium Package,1680.0,New,0,No,Euro 6,1,1.0,1,0.0,165.0,2.359,0,0,0,1,0,0
423,18950.0,0,0,23326.0,1,0,1,998.0,6.0,140.0,1,Standard,Standard,Safety Premium Package,1280.0,New,0,No,Euro 6,1,1.0,1,3.0,92.0,5.3,0,0,0,1,0,0
426,26250.0,1,0,18.0,0,0,1,998.0,6.0,99.0,1,Standard,Standard,Safety Standard Package,1280.0,New,0,No,Euro 6,0,1.0,1,0.0,92.0,4.2,0,0,0,1,0,0
435,28990.0,0,0,75720.0,0,1,1,3198.0,6.0,257.0,2,Premium,Standard,Safety Premium Package,2101.0,New,0,No,Euro 5,1,2.0,0,7.0,147.0,9.7,0,0,0,1,0,0
435,35745.0,0,1,77555.0,1,1,1,1996.0,6.0,199.0,2,Premium,Plus,Safety Premium Package,2101.0,New,0,No,Euro 6,1,1.0,0,3.0,156.0,7.6,0,0,0,1,0,0
433,64240.0,0,0,24820.0,1,0,1,2956.0,6.0,66.0,2,Standard,Plus,Safety Premium Package,2466.0,New,1,Yes,Euro 6,1,2.0,1,2.0,336.0,2.9,0,0,0,1,0,0
420,21990.0,0,0,77764.0,1,1,1,1997.0,6.0,134.0,2,Standard,Standard,Safety Premium Package,1680.0,New,0,Yes,Euro 6,1,1.0,0,5.0,132.0,5.2,0,0,0,1,0,0
434,38880.0,0,0,25657.0,1,1,1,1997.0,8.0,170.0,2,Premium,Plus,Safety Premium Package,2232.0,New,1,Yes,Euro 6,1,1.0,1,2.0,175.0,6.5,0,0,0,1,0,0
420,21100.0,0,0,38534.0,0,0,1,1498.0,6.0,180.0,1,Standard,Plus,Safety Premium Package,1530.0,New,0,No,Euro 6,1,1.0,0,3.0,110.0,7.2,0,0,0,1,0,0
420,21900.0,0,0,39284.0,0,0,1,1498.0,6.0,181.0,2,Standard,Standard,Safety Standard Package,1680.0,New,0,No,Euro 6,1,1.0,0,3.0,110.0,5.65,0,0,0,1,0,0
420,21990.0,0,1,27000.0,0,0,1,1498.0,6.0,158.0,1,Premium,Standard,Safety Premium Package,1579.0,New,1,No,Euro 6,1,2.0,0,3.0,110.0,7.0,0,0,0,1,0,0
434,28950.0,0,1,107400.0,1,1,1,1997.0,6.0,156.0,2,Premium,Plus,Safety Premium Package,1949.0,New,1,Yes,Euro 6,1,1.0,1,4.0,154.0,5.9,0,0,0,1,0,0
420,27950.0,0,0,23080.0,1,0,1,1498.0,6.0,197.0,2,Premium,Standard,Safety Premium Package,1686.0,New,1,Yes,Euro 6,1,1.0,0,4.0,134.0,7.5,0,0,0,1,0,0
426,21000.0,0,0,63712.0,0,0,1,1000.0,6.0,99.0,1,Standard,Plus,Safety Premium Package,1280.0,New,0,No,Euro 6,0,1.0,1,1.0,92.0,4.4,0,0,0,1,0,0
426,22990.0,0,0,3623.0,0,0,1,999.0,6.0,97.0,1,Premium,Plus,Safety Premium Package,1280.0,New,1,Yes,Euro 6,0,1.0,1,1.0,92.0,4.3,0,0,0,1,0,0
420,18950.0,0,0,33900.0,0,0,1,1498.0,6.0,145.0,2,Premium,Plus,Safety Premium Package,1579.0,New,1,Yes,Euro 6,0,1.0,0,4.0,110.0,6.3,0,0,0,1,0,0
420,28580.0,0,0,22760.0,0,1,1,1997.0,6.0,0.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,1,1.0,110.0,0.0,0,0,0,1,0,0
435,40990.0,0,0,40689.0,1,1,1,3198.0,6.0,248.0,2,Standard,Standard,Safety Premium Package,2101.0,New,1,Yes,Euro 6,1,1.0,0,3.0,147.0,8.8,0,0,0,1,0,0
437,84950.0,0,0,100.0,1,0,1,3496.0,6.0,282.0,2,Premium,Standard,Safety Premium Package,2530.0,New,1,No,Euro 6,1,1.0,0,0.0,298.0,12.5,0,0,0,1,0,0
420,35800.0,1,0,1592.0,1,0,1,2488.0,8.0,125.0,1,Standard,Standard,Safety Premium Plus Package,1773.0,New,0,No,Euro 6,1,1.0,1,1.0,140.0,5.3,0,0,0,1,0,0
420,26250.0,0,0,25000.0,0,1,1,1995.0,6.0,111.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,2.0,1,2.0,110.0,4.3,0,0,0,1,0,0
426,21000.0,0,0,63712.0,0,0,1,1000.0,6.0,99.0,1,Standard,Plus,Safety Premium Package,1280.0,New,0,No,Euro 6,0,1.0,1,1.0,92.0,4.4,0,0,0,1,0,0
420,26799.0,0,0,12248.0,0,1,1,1995.0,6.0,107.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.1,0,0,0,1,0,0
423,13990.0,0,0,91000.0,0,1,1,1499.0,6.0,113.0,1,Standard,Standard,Safety Premium Plus Package,1288.0,New,0,No,Euro 6,1,1.0,0,4.0,73.0,4.1,0,0,0,1,0,0
420,25850.0,0,1,87700.0,1,1,1,1997.0,6.0,134.0,2,Standard,Standard,Safety Premium Package,1716.0,New,1,Yes,Euro 6,1,1.0,1,4.0,132.0,5.2,0,0,0,1,0,0
420,13890.0,0,0,107000.0,0,0,1,1498.0,6.0,147.0,1,Premium,Standard,Safety Premium Package,1682.0,New,0,No,Euro 6,0,2.0,1,7.0,110.0,6.2,0,0,0,1,0,0
434,33490.0,0,0,76450.0,1,1,1,1995.0,8.0,0.0,2,Premium,Plus,Safety Premium Package,2116.0,New,1,Yes,Euro 6,1,1.0,1,3.0,175.0,6.8,0,0,0,1,0,0
420,25900.0,0,0,69281.0,1,0,1,1999.0,6.0,199.0,2,Standard,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,0,4.0,110.0,8.7,0,0,0,1,0,0
420,20980.0,0,1,74000.0,0,1,1,1997.0,6.0,135.0,2,Premium,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,0,8.0,132.0,5.2,0,0,0,1,0,0
420,35990.0,2,0,3000.0,1,0,1,2488.0,1.0,122.0,2,Standard,Plus,Safety Premium Package,1773.0,New,0,No,Euro 6,0,1.0,1,0.0,140.0,5.2,0,0,0,1,0,0
420,25850.0,0,0,5300.0,0,1,1,1995.0,6.0,113.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,1,1.0,1,2.0,110.0,4.4,0,0,0,1,0,0
420,36950.0,0,0,39662.0,1,0,1,2488.0,1.0,26.0,2,Premium,Plus,Safety Premium Package,1844.0,New,1,Yes,Euro 6,0,1.0,1,1.0,112.0,1.2,0,0,0,1,0,0
434,27400.0,0,0,65135.0,1,1,1,1997.0,6.0,152.0,2,Standard,Plus,Safety Premium Package,1842.0,New,0,No,Euro 6,1,1.0,1,4.0,154.0,5.9,0,0,0,1,0,0
438,62970.0,3,0,15000.0,1,1,1,1997.0,6.0,223.0,2,Premium,Standard,Safety Premium Package,2585.0,New,0,No,Euro 6,1,1.0,0,0.0,156.0,8.4,0,0,0,1,0,0
420,26440.0,0,0,25200.0,1,0,1,1498.0,6.0,173.0,2,Premium,Standard,Safety Premium Package,1686.0,New,1,Yes,Euro 6,1,1.0,0,4.0,134.0,7.5,0,0,0,1,0,0
420,25990.0,0,0,18800.0,0,1,1,1995.0,6.0,107.0,1,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.1,0,0,0,1,0,0
434,25985.0,0,1,92098.0,1,1,1,1997.0,8.0,154.0,2,Premium,Plus,Safety Premium Package,2116.0,New,0,No,Euro 6,1,2.0,1,6.0,154.0,5.8,0,0,0,1,0,0
420,27500.0,0,0,15355.0,0,1,1,1995.0,6.0,111.0,2,Premium,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,1,2.0,110.0,4.3,0,0,0,1,0,0
420,16980.0,0,1,77403.0,0,1,1,1997.0,6.0,138.0,2,Standard,Standard,Safety Premium Package,1682.0,New,0,No,Euro 6,0,2.0,1,7.0,110.0,5.2,0,0,0,1,0,0
420,24990.0,0,0,31328.0,1,0,1,1498.0,6.0,205.0,2,Premium,Standard,Safety Premium Package,1689.0,New,0,No,Euro 6,1,1.0,0,3.0,129.0,9.0,0,0,0,1,0,0
420,20980.0,0,0,59200.0,1,1,1,1997.0,6.0,0.0,2,Premium,Standard,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,0,4.0,110.0,0.0,0,0,0,1,0,0
420,34222.0,0,0,14250.0,1,0,1,2488.0,6.0,26.0,2,Premium,Plus,Safety Premium Package,1844.0,New,0,No,Euro 6,1,1.0,1,2.0,112.0,1.2,0,0,0,1,0,0
420,18495.0,0,0,84539.0,0,1,1,1997.0,6.0,135.0,2,Standard,Plus,Safety Premium Package,1680.0,New,1,Yes,Euro 6,0,1.0,0,4.0,110.0,5.2,0,0,0,1,0,0
434,32990.0,0,0,48990.0,1,1,1,1997.0,6.0,156.0,2,Premium,Plus,Safety Premium Package,2116.0,Not_passed,1,Yes,Euro 6,1,1.0,1,5.0,154.0,5.9,0,0,0,1,0,0
